declaracao_codigo,declaracao_descricao,declaracao_data_inicial,declaracao_data_final,declaracao_data_validade,declaracao_data_envio,declaracao_item_codigo,declaracao_item_residuo,declaracao_item_residuo_classe,declaracao_tipo_tecnogologia_destinacao,declaracao_item_quantidade,declaracao_item_quantidade_unidade,declaracao_pessoa_cnpj,declaracao_pessoa_nome,declaracao_pessoa_tipo,declaracao_municipio,declaracao_estado,declaracao_item_pessoa_cnpj,declaracao_item_pessoa_nome,declaracao_item_pessoa_tipo,declaracao_item_municipio,declaracao_item_estado,ano
237186,DMR Mensal RSU,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,,2024-07-16 14:11:02.955 -0300,,-,,,,,11643813000116,SB MADEIRAS LTDA ME,Gerador,Benedito Novo,SC,,,,,,2023
236226,DMR Mensal RSU,2023-06-01 00:00:00.000,2023-06-30 00:00:00.000,,2024-07-15 08:21:49.314 -0300,,-,,,,,82888900000181,Vinicola San Michele LTDA ,Gerador,Rodeio,SC,,,,,,2023
240533,DMR Mensal RSU,2024-03-01 00:00:00.000,2024-03-31 00:00:00.000,2022-08-20 00:00:00.000,2024-07-26 16:59:55.800 -0300,,-,,,,,4605920000194,Conservas Carmila Ltda ME,Gerador,Timbó,SC,,,,,,2023
238112,DMR Mensal RSU,2023-09-01 00:00:00.000,2023-09-30 00:00:00.000,2025-10-27 00:00:00.000,2024-07-19 10:53:08.485 -0300,,-,,,,,85164366000159,FABITEX TEXTIL LTDA EPP,Gerador,Rodeio,SC,,,,,,2023
240730,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,2025-05-10 00:00:00.000,2024-07-29 09:34:59.034 -0300,,-,,,,,3728051000122,Industria e Comercio de Vime Irmãos Kulpa LTDA ,Gerador,Rio dos Cedros,SC,,,,,,2023
237503,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,,2024-07-17 09:12:30.900 -0300,,-,,,,,21787889000179,ROEDER INDÚSTRIA E COMÉRCIO DE MADEIRAS LTDA,Gerador,Benedito Novo,SC,,,,,,2023
236460,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,2026-11-23 00:00:00.000,2024-07-15 11:22:25.601 -0300,,-,,,,,24745975000107,CEDRINHO TEXTIL LTDA,Gerador,Rio dos Cedros,SC,,,,,,2023
241240,DMR Mensal RSU,2023-02-01 00:00:00.000,2023-02-28 00:00:00.000,,2024-07-29 15:39:05.362 -0300,,-,,,,,75364802000180,MERCADO MENGARDA LTDA,Gerador,Rio dos Cedros,SC,,,,,,2023
239870,DMR Mensal RSU,2023-05-01 00:00:00.000,2023-05-31 00:00:00.000,2024-10-13 00:00:00.000,2024-07-26 08:52:21.921 -0300,,-,,,,,72208416000100,Industrial Acrilan Ltda,Gerador,Timbó,SC,,,,,,2023
240873,DMR Mensal RSU,2024-02-01 00:00:00.000,2024-02-29 00:00:00.000,,2024-07-29 10:17:11.848 -0300,,-,,,,,8798541000119,NEW PLAS INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA,Gerador,Ascurra,SC,,,,,,2023
239417,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2024-07-25 10:56:58.223 -0300,,-,,,,,2781476000132,MARTINI COMERCIO COMBUSTIVEL LTDA,Gerador,Blumenau,SC,,,,,,2023
238247,DMR Mensal RSU,2024-04-01 00:00:00.000,2024-04-30 00:00:00.000,2023-12-16 00:00:00.000,2024-07-19 16:36:01.252 -0300,,-,,,,,5885594000189,FIAMOM INDUSTRIA E COMERCIO DE PLASTICOS LTDA ,Gerador,Rodeio,SC,,,,,,2023
237100,DMR Mensal RSU,2023-02-01 00:00:00.000,2023-02-28 00:00:00.000,2025-05-13 00:00:00.000,2024-07-16 13:28:03.148 -0300,,-,,,,,2631931000113,ARTEFATOS DE CIMENTO ARTERIO LTDA,Gerador/Transportador/Destinador,Rio dos Cedros,SC,,,,,,2023
220706,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2024-02-14 16:37:17.662 -0300,,-,,,,,31528916000142,AJD Transportes e Terraplanagem,Destinador/Transportador,Caçador,SC,,,,,,2023
239823,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,,2024-07-26 08:27:07.717 -0300,,-,,,,,79249942000400,Petro Posto União LTDA ,Gerador,Pomerode,SC,,,,,,2023
236327,DMR Mensal RSU,2023-02-01 00:00:00.000,2023-02-28 00:00:00.000,,2024-07-15 09:47:26.339 -0300,,-,,,,,21085140000180,Vancarlos Dallabrida - ME ,Gerador,Rio dos Cedros,SC,,,,,,2023
237350,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,2024-11-19 00:00:00.000,2024-07-16 16:19:42.650 -0300,,-,,,,,36059602000161,Di Casa Estamparia EIRELI ,Gerador,Rio dos Cedros,SC,,,,,,2023
242417,DMR Mensal RSU,2024-04-01 00:00:00.000,2024-04-30 00:00:00.000,2027-05-22 00:00:00.000,2024-08-02 07:37:44.831 -0300,,-,,,,,85276889000197,Adantex Ind e Comercio de Estopas Ltda ,Destinador/Transportador/Gerador,Itajaí,SC,,,,,,2023
239043,DMR Mensal RSU,2023-12-01 00:00:00.000,2023-12-31 00:00:00.000,,2024-07-24 15:07:18.455 -0300,,-,,,,,7564353000163,RB RECAPAGENS BLUMENAU LTDA,Gerador,Blumenau,SC,,,,,,2023
228854,DMR Mensal RSU,2024-01-01 00:00:00.000,2024-01-31 00:00:00.000,,2024-04-04 09:47:28.654 -0300,,-,,,,,12884632000144,GV DO BRASIL INDUSTRIA E COMERCIO DE ACO LTDA,Gerador/Destinador,Pindamonhangaba,SP,,,,,,2023
242216,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-08-01 15:07:49.012 -0300,,-,,,,,27350811000179,MATTONE DI VENEZIA COMERCIO DE PRODUTOS CERAMICOS EIRELI,Gerador/Transportador/Destinador,Rio dos Cedros,SC,,,,,,2023
236925,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,,2024-07-16 10:55:55.512 -0300,,-,,,,,27451810000110,Serraria Artur Panini EIRELI ME,Gerador/Transportador/Destinador,Rio dos Cedros,SC,,,,,,2023
236100,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,2026-07-12 00:00:00.000,2024-07-12 16:53:35.379 -0300,,-,,,,,29201706000101,BG Metais LTDA ME,Gerador/Transportador/Destinador,Rodeio,SC,,,,,,2023
236782,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,,2024-07-16 08:34:36.149 -0300,,-,,,,,2961890000123,TEXCEDRO RESIDUOS TEXTEIS LTDA EPP,Destinador/Transportador/Gerador,Rio dos Cedros,SC,,,,,,2023
236441,DMR Mensal RSU,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,2026-11-23 00:00:00.000,2024-07-15 11:00:37.639 -0300,,-,,,,,24745975000107,CEDRINHO TEXTIL LTDA,Gerador,Rio dos Cedros,SC,,,,,,2023
237391,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-07-16 16:54:22.411 -0300,,-,,,,,95886735000170,Recicle Catarinense de Resíduos Ltda.,Gerador,Navegantes,SC,,,,,,2023
250055,DMR Mensal RSU,2024-01-01 00:00:00.000,2024-01-31 00:00:00.000,2027-09-25 00:00:00.000,2024-10-04 10:16:19.892 -0300,,-,,,,,15181688001607,Unimetal Indústria Comercio e Empreendimentos Ltda,Gerador,Urussanga,SC,,,,,,2023
214005,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,2023-08-16 00:00:00.000,2024-01-15 17:45:59.555 -0300,,-,,,,,5116015000133,SIDERPLAST INDUSTRIA DE PLASTICOS LTDA.,Gerador/Destinador,Siderópolis,SC,,,,,,2023
242292,DMR Mensal RSU,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,,2024-08-01 15:55:12.337 -0300,,-,,,,,5275533000108,MARILDE FORMIGARI DEMARCH,Gerador,Rio dos Cedros,SC,,,,,,2023
220131,DMR Mensal RSU,2024-01-01 00:00:00.000,2024-01-31 00:00:00.000,,2024-02-12 13:11:36.342 -0300,,-,,,,,7911409000109,PARANA AMBIENTAL GESTÃO GLOBAL DE RESIDUO LTDA,Gerador/Transportador/Destinador,Cascavel,PR,,,,,,2023
238216,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,2023-12-16 00:00:00.000,2024-07-19 16:00:10.031 -0300,,-,,,,,5885594000189,FIAMOM INDUSTRIA E COMERCIO DE PLASTICOS LTDA ,Gerador,Rodeio,SC,,,,,,2023
248302,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,2024-10-05 00:00:00.000,2024-09-17 07:51:12.827 -0300,,-,,,,,86530318000957,DEXCO REVESTIMENTOS CERÂMICOS S.A,Gerador/Destinador,Criciúma,SC,,,,,,2023
247360,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2024-09-02 08:52:15.531 -0300,,-,,,,,20431960000113,AGROINDUSTRIAL GUESSERS LTDA,Destinador/Transportador/Gerador,Erval Velho,SC,,,,,,2023
239824,DMR Mensal RSU,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,2024-10-13 00:00:00.000,2024-07-26 08:27:32.224 -0300,,-,,,,,72208416000100,Industrial Acrilan Ltda,Gerador,Timbó,SC,,,,,,2023
236239,DMR Mensal RSU,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,2024-01-15 00:00:00.000,2024-07-15 08:35:27.700 -0300,,-,,,,,2280937000193,C.D. FERRAMENTAS DE PERFURACAO LTDA,Gerador,Indaial,SC,,,,,,2023
242319,DMR Mensal RSU,2024-02-01 00:00:00.000,2024-02-29 00:00:00.000,,2024-08-01 16:01:49.032 -0300,,-,,,,,5275533000108,MARILDE FORMIGARI DEMARCH,Gerador,Rio dos Cedros,SC,,,,,,2023
240639,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,2026-05-31 00:00:00.000,2024-07-29 09:05:50.962 -0300,,-,,,,,76573831000114,Industria de Madeira Rio Ada Ltda ,Gerador,Rio dos Cedros,SC,,,,,,2023
242451,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,2027-11-23 00:00:00.000,2024-08-02 09:49:04.500 -0300,,-,,,,,7935673000182,LABORATORIO SEIBEL S/S LTDA,Gerador,Rio dos Cedros,SC,,,,,,2023
238094,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,2025-10-27 00:00:00.000,2024-07-19 10:31:47.445 -0300,,-,,,,,85164366000159,FABITEX TEXTIL LTDA EPP,Gerador,Rodeio,SC,,,,,,2023
240190,DMR Mensal RSU,2024-01-01 00:00:00.000,2024-01-31 00:00:00.000,2024-08-11 00:00:00.000,2024-07-26 13:54:37.307 -0300,,-,,,,,27515799000105,BENEDITO INDUSTRIA E COMERCIO DE SUBSTRATO EIRELI - ME,Gerador/Transportador/Destinador,Benedito Novo,SC,,,,,,2023
239550,DMR Mensal RSU,2023-11-01 00:00:00.000,2023-11-30 00:00:00.000,,2024-07-25 14:53:35.169 -0300,,-,,,,,3448767000176,POSTO CAMINHO DOS LAGOS LTDA.,Gerador,Rio dos Cedros,SC,,,,,,2023
240839,DMR Mensal RSU,2022-11-01 00:00:00.000,2022-11-30 00:00:00.000,,2024-07-29 10:09:10.416 -0300,,-,,,,,8798541000119,NEW PLAS INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA,Gerador,Ascurra,SC,,,,,,2023
239548,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2024-07-25 14:53:16.988 -0300,,-,,,,,3448767000176,POSTO CAMINHO DOS LAGOS LTDA.,Gerador,Rio dos Cedros,SC,,,,,,2023
235993,DMR Mensal RSU,2023-02-01 00:00:00.000,2023-02-28 00:00:00.000,2028-03-20 00:00:00.000,2024-07-12 16:04:47.397 -0300,,-,,,,,1217981000196,AUSTRALIS LUMBER SERRARIA LTDA. ME,Gerador,Rio dos Cedros,SC,,,,,,2023
245619,DMR Mensal RSU,2024-06-01 00:00:00.000,2024-06-30 00:00:00.000,,2024-08-19 15:09:01.393 -0300,,-,,,,,95886735000170,Recicle Catarinense de Resíduos Ltda.,Gerador,Sai (São Francisco do Sul),SC,,,,,,2023
242131,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2024-08-01 14:32:06.009 -0300,,-,,,,,82152745000130,MECANICA BERTOLDI LTDA,Gerador,Ascurra,SC,,,,,,2023
239080,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,,2024-07-24 16:00:19.994 -0300,,-,,,,,409245000177,Priscilla Malhas LTDA ,Gerador,Rodeio,SC,,,,,,2023
240085,DMR Mensal RSU,2024-01-01 00:00:00.000,2024-01-31 00:00:00.000,2024-08-11 00:00:00.000,2024-07-26 13:22:47.074 -0300,,-,,,,,27515799000105,BENEDITO INDUSTRIA E COMERCIO DE SUBSTRATO EIRELI - ME,Gerador/Transportador/Destinador,Benedito Novo,SC,,,,,,2023
250056,DMR Mensal RSU,2024-02-01 00:00:00.000,2024-02-29 00:00:00.000,2027-09-25 00:00:00.000,2024-10-04 10:16:55.470 -0300,,-,,,,,15181688001607,Unimetal Indústria Comercio e Empreendimentos Ltda,Gerador,Urussanga,SC,,,,,,2023
235939,DMR Mensal RSU,2023-08-01 00:00:00.000,2023-08-31 00:00:00.000,2027-11-09 00:00:00.000,2024-07-12 15:40:57.883 -0300,,-,,,,,4533855000139,Artesanato de Vime Busarello Ltda. EPP,Gerador,Rio dos Cedros,SC,,,,,,2023
239096,DMR Mensal RSU,2023-04-01 00:00:00.000,2023-04-30 00:00:00.000,,2024-07-24 16:06:01.816 -0300,,-,,,,,409245000177,Priscilla Malhas LTDA ,Gerador,Rodeio,SC,,,,,,2023
230802,DMR Mensal RSU,2023-05-01 00:00:00.000,2023-05-31 00:00:00.000,,2024-05-23 08:59:07.529 -0300,,-,,,,,7911409000109,PARANA AMBIENTAL GESTÃO GLOBAL DE RESIDUO LTDA,Gerador/Transportador/Destinador,Cascavel,PR,,,,,,2023
241124,DMR Mensal RSU,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,,2024-07-29 14:07:46.191 -0300,,-,,,,,34489010000154,MICHELS COMERCIO DE ALIMENTOS DEFUMADOS E DERIVADOS EIRELI,Gerador,Indaial,SC,,,,,,2023
238072,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,2025-10-27 00:00:00.000,2024-07-19 10:21:46.757 -0300,,-,,,,,85164366000159,FABITEX TEXTIL LTDA EPP,Gerador,Rodeio,SC,,,,,,2023
242225,DMR Mensal RSU,2024-03-01 00:00:00.000,2024-03-31 00:00:00.000,2024-05-11 00:00:00.000,2024-08-01 15:11:24.453 -0300,,-,,,,,4601832000114,Julyagro Comercial LTDA ,Gerador,Ascurra,SC,,,,,,2023
239079,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,,2024-07-24 15:59:59.537 -0300,,-,,,,,409245000177,Priscilla Malhas LTDA ,Gerador,Rodeio,SC,,,,,,2023
237540,DMR Mensal RSU,2024-04-01 00:00:00.000,2024-04-30 00:00:00.000,2027-01-23 00:00:00.000,2024-07-17 09:40:00.918 -0300,,-,,,,,43953771000106,EDB MADEIRAS LTDA,Gerador,Benedito Novo,SC,,,,,,2023
242208,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,,2024-08-01 15:05:45.555 -0300,,-,,,,,27350811000179,MATTONE DI VENEZIA COMERCIO DE PRODUTOS CERAMICOS EIRELI,Gerador/Transportador/Destinador,Rio dos Cedros,SC,,,,,,2023
236452,DMR Mensal RSU,2022-11-01 00:00:00.000,2022-11-30 00:00:00.000,2026-11-23 00:00:00.000,2024-07-15 11:17:04.775 -0300,,-,,,,,24745975000107,CEDRINHO TEXTIL LTDA,Gerador,Rio dos Cedros,SC,,,,,,2023
225028,DMR Mensal RSU,2024-01-01 00:00:00.000,2024-01-31 00:00:00.000,,2024-03-14 16:46:47.800 -0300,,-,,,,,95886735000170,Recicle Catarinense de Resíduos Ltda.,Gerador,Sai (São Francisco do Sul),SC,,,,,,2023
214275,DMR Mensal RSU,2023-12-01 00:00:00.000,2023-12-31 00:00:00.000,2026-03-31 00:00:00.000,2024-01-16 13:51:36.766 -0300,,-,,,,,4403258000190,V.L.C. ENTULHOS LTDA-ME,Destinador/Transportador/Gerador,Braço do Norte,SC,,,,,,2023
230111,DMR Mensal RSU,2024-02-01 00:00:00.000,2024-02-29 00:00:00.000,,2024-04-29 14:21:58.305 -0300,,-,,,,,6262453001810,CONCRESERV CONCRETO S/A,Gerador/Transportador/Destinador,Florianópolis,SC,,,,,,2023
245618,DMR Mensal RSU,2024-07-01 00:00:00.000,2024-07-31 00:00:00.000,,2024-08-19 15:06:59.974 -0300,,-,,,,,95886735000170,Recicle Catarinense de Resíduos Ltda.,Gerador,Sai (São Francisco do Sul),SC,,,,,,2023
239266,DMR Mensal RSU,2024-03-01 00:00:00.000,2024-03-31 00:00:00.000,,2024-07-25 08:55:52.321 -0300,,-,,,,,81870859000153,ZUMMCAR LTDA - ME,Gerador,Benedito Novo,SC,,,,,,2023
238220,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,2023-12-16 00:00:00.000,2024-07-19 16:01:57.312 -0300,,-,,,,,5885594000189,FIAMOM INDUSTRIA E COMERCIO DE PLASTICOS LTDA ,Gerador,Rodeio,SC,,,,,,2023
240088,DMR Mensal RSU,2024-04-01 00:00:00.000,2024-04-30 00:00:00.000,2024-08-11 00:00:00.000,2024-07-26 13:25:16.748 -0300,,-,,,,,27515799000105,BENEDITO INDUSTRIA E COMERCIO DE SUBSTRATO EIRELI - ME,Gerador/Transportador/Destinador,Benedito Novo,SC,,,,,,2023
239574,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,2023-07-10 00:00:00.000,2024-07-25 15:07:02.043 -0300,,-,,,,,149365000182,IND. E COM. DE MÓVEIS CJG LTDA EPP,Gerador,Doutor Pedrinho,SC,,,,,,2023
214914,DMR Mensal RSU,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,2023-08-16 00:00:00.000,2024-01-17 15:09:34.375 -0300,,-,,,,,5116015000133,SIDERPLAST INDUSTRIA DE PLASTICOS LTDA.,Gerador/Destinador,Siderópolis,SC,,,,,,2023
239910,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,,2024-07-26 10:02:44.553 -0300,,-,,,,,79249942000320,Petro Posto União LTDA ,Gerador,Pomerode,SC,,,,,,2023
239717,DMR Mensal RSU,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,2022-12-14 00:00:00.000,2024-07-25 17:05:34.571 -0300,,-,,,,,82933805000152,INDUSTRIA DE MADEIRAS CENTENARIO LTDA,Gerador,Abdon Batista,SC,,,,,,2023
242306,DMR Mensal RSU,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,2023-05-08 00:00:00.000,2024-08-01 15:58:54.354 -0300,,-,,,,,15275369000184,KNOP COMBUSTIVEIS LTDA,Gerador,Indaial,SC,,,,,,2023
240521,DMR Mensal RSU,2023-08-01 00:00:00.000,2023-08-31 00:00:00.000,2022-08-20 00:00:00.000,2024-07-26 16:45:43.237 -0300,,-,,,,,4605920000194,Conservas Carmila Ltda ME,Gerador,Timbó,SC,,,,,,2023
240270,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,2026-08-22 00:00:00.000,2024-07-26 14:15:54.998 -0300,,-,,,,,4966336000164,COMUNIDADE EVANGELICA DE CONFISSAO LUTERANA SALTO DONNER EM DOUTOR PEDRINHO,Gerador,Doutor Pedrinho,SC,,,,,,2023
236467,DMR Mensal RSU,2024-01-01 00:00:00.000,2024-01-31 00:00:00.000,2026-11-23 00:00:00.000,2024-07-15 11:25:31.802 -0300,,-,,,,,24745975000107,CEDRINHO TEXTIL LTDA,Gerador,Rio dos Cedros,SC,,,,,,2023
240527,DMR Mensal RSU,2023-12-01 00:00:00.000,2023-12-31 00:00:00.000,2022-08-20 00:00:00.000,2024-07-26 16:48:47.244 -0300,,-,,,,,4605920000194,Conservas Carmila Ltda ME,Gerador,Timbó,SC,,,,,,2023
241561,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-07-30 16:24:27.450 -0300,,-,,,,,1115199000166,Mecânica e Comercio  de Máquinas Agricolas Klaus Hoffmann LTDA,Gerador,Rio dos Cedros,SC,,,,,,2023
237275,DMR Mensal RSU,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,2024-07-15 00:00:00.000,2024-07-16 15:16:39.571 -0300,,-,,,,,3323954000123,Industria e Comercio de Alimentos Danimar LTDA ,Gerador/Transportador/Destinador,Pomerode,SC,,,,,,2023
236845,DMR Mensal RSU,2023-09-01 00:00:00.000,2023-09-30 00:00:00.000,,2024-07-16 09:58:53.887 -0300,,-,,,,,19123029000199,Super Forte Com. Atac. de Embalagens LTDA EPP,Gerador/Destinador,Ascurra,SC,,,,,,2023
240232,DMR Mensal RSU,2023-08-01 00:00:00.000,2023-08-31 00:00:00.000,,2024-07-26 14:09:31.246 -0300,,-,,,,,41663008000115,PARADOR ADMINISTRACAO DE HOTEIS LTDA,Gerador,Indaial,SC,,,,,,2023
243570,DMR Mensal RSU,2024-02-01 00:00:00.000,2024-02-29 00:00:00.000,2028-04-10 00:00:00.000,2024-08-07 11:51:38.655 -0300,,-,,,,,3267260000116,Malharia LMC LTDA ,Gerador/Transportador,Rio dos Cedros,SC,,,,,,2023
239259,DMR Mensal RSU,2023-11-01 00:00:00.000,2023-11-30 00:00:00.000,2022-11-22 00:00:00.000,2024-07-25 08:54:31.329 -0300,,-,,,,,30810789000107,FENIX PALETES E MADEIRAS LTDA,Gerador/Transportador,Ascurra,SC,,,,,,2023
229546,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-04-15 13:39:51.546 -0300,,-,,,,,496586000631,SONOCO DO BRASIL LTDA,Gerador/Destinador,Londrina,PR,,,,,,2023
236334,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2024-07-15 09:49:54.527 -0300,,-,,,,,21085140000180,Vancarlos Dallabrida - ME ,Gerador,Rio dos Cedros,SC,,,,,,2023
236589,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,2024-01-21 00:00:00.000,2024-07-15 15:06:19.416 -0300,,-,,,,,4029764000160,CERAMICA ROLANDO KLITZKE LTDA,Gerador/Transportador/Destinador,Benedito Novo,SC,,,,,,2023
242231,DMR Mensal RSU,2023-11-01 00:00:00.000,2023-11-30 00:00:00.000,,2024-08-01 15:12:46.271 -0300,,-,,,,,27350811000179,MATTONE DI VENEZIA COMERCIO DE PRODUTOS CERAMICOS EIRELI,Gerador/Transportador/Destinador,Rio dos Cedros,SC,,,,,,2023
240094,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,,2024-07-26 13:26:46.554 -0300,,-,,,,,4344130000100,Peterplast Ind. e Com. de Plásticos LTDA,Destinador/Transportador/Gerador,Rio dos Cedros,SC,,,,,,2023
236221,DMR Mensal RSU,2023-01-01 00:00:00.000,2023-01-31 00:00:00.000,,2024-07-15 08:18:09.065 -0300,,-,,,,,82888900000181,Vinicola San Michele LTDA ,Gerador,Rodeio,SC,,,,,,2023
235980,DMR Mensal RSU,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,2028-03-20 00:00:00.000,2024-07-12 16:00:21.408 -0300,,-,,,,,1217981000196,AUSTRALIS LUMBER SERRARIA LTDA. ME,Gerador,Rio dos Cedros,SC,,,,,,2023
232185,DMR Mensal RSU,2024-02-01 00:00:00.000,2024-02-29 00:00:00.000,,2024-06-24 15:48:50.806 -0300,,-,,,,,4019475001071,FARMA LOGISTICA EARMAZENS GERAIS LTDA,Gerador,Itajaí,SC,,,,,,2023
235813,DMR Mensal RSU,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,2027-02-24 00:00:00.000,2024-07-12 14:26:11.550 -0300,,-,,,,,33814652000119,ALFEU INACIO PEYERL,Destinador/Transportador/Gerador,Pomerode,SC,,,,,,2023
236763,DMR Mensal RSU,2023-08-01 00:00:00.000,2023-08-31 00:00:00.000,,2024-07-16 08:17:41.012 -0300,,-,,,,,2961890000123,TEXCEDRO RESIDUOS TEXTEIS LTDA EPP,Destinador/Transportador/Gerador,Rio dos Cedros,SC,,,,,,2023
242394,DMR Mensal RSU,2022-02-01 00:00:00.000,2022-02-28 00:00:00.000,2023-08-15 00:00:00.000,2024-08-01 17:01:59.737 -0300,,-,,,,,7935673000182,LABORATORIO SEIBEL S/S LTDA,Gerador,Rio dos Cedros,SC,,,,,,2023
239864,DMR Mensal RSU,2023-12-01 00:00:00.000,2023-12-31 00:00:00.000,,2024-07-26 08:48:40.853 -0300,,-,,,,,79249942000400,Petro Posto União LTDA ,Gerador,Pomerode,SC,,,,,,2023
240045,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,,2024-07-26 13:11:55.631 -0300,,-,,,,,79249942000168,PETRO POSTO UNIAO LTDA,Gerador,Pomerode,SC,,,,,,2023
236661,DMR Mensal RSU,2022-11-01 00:00:00.000,2022-11-30 00:00:00.000,2024-01-21 00:00:00.000,2024-07-15 16:25:36.983 -0300,,-,,,,,4029764000160,CERAMICA ROLANDO KLITZKE LTDA,Gerador/Transportador/Destinador,Benedito Novo,SC,,,,,,2023
237277,DMR Mensal RSU,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,2024-07-15 00:00:00.000,2024-07-16 15:17:35.655 -0300,,-,,,,,3323954000123,Industria e Comercio de Alimentos Danimar LTDA ,Gerador/Transportador/Destinador,Pomerode,SC,,,,,,2023
237274,DMR Mensal RSU,2022-04-01 00:00:00.000,2022-04-30 00:00:00.000,2024-07-15 00:00:00.000,2024-07-16 15:15:32.606 -0300,,-,,,,,3323954000123,Industria e Comercio de Alimentos Danimar LTDA ,Gerador/Transportador/Destinador,Pomerode,SC,,,,,,2023
236420,DMR Mensal RSU,2024-01-01 00:00:00.000,2024-01-31 00:00:00.000,,2024-07-15 10:21:03.979 -0300,,-,,,,,9207688000230,TEXMETAL METALURGICA LTDA,Gerador/Transportador/Destinador,Rio dos Cedros,SC,,,,,,2023
237152,DMR Mensal RSU,2022-11-01 00:00:00.000,2022-11-30 00:00:00.000,,2024-07-16 13:51:07.387 -0300,,-,,,,,17854188000138,SERPA PRE-FABRICADOS LTDA.,Gerador,Indaial,SC,,,,,,2023
239535,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,2024-02-02 00:00:00.000,2024-07-25 14:48:17.008 -0300,,-,,,,,24944038000180,HONOPLAST RECICLADOS LTDA,Destinador/Transportador/Gerador,Ascurra,SC,,,,,,2023
239479,DMR Mensal RSU,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,,2024-07-25 14:28:39.249 -0300,,-,,,,,85208924000130,HORÁCIO LUIZ KIENEN,Gerador,Rio dos Cedros,SC,,,,,,2023
