declaracao_codigo,declaracao_descricao,declaracao_data_inicial,declaracao_data_final,declaracao_data_validade,declaracao_data_envio,declaracao_item_codigo,declaracao_item_residuo,declaracao_item_residuo_classe,declaracao_tipo_tecnogologia_destinacao,declaracao_item_quantidade,declaracao_item_quantidade_unidade,declaracao_pessoa_cnpj,declaracao_pessoa_nome,declaracao_pessoa_tipo,declaracao_municipio,declaracao_estado,declaracao_item_pessoa_cnpj,declaracao_item_pessoa_nome,declaracao_item_pessoa_tipo,declaracao_item_municipio,declaracao_item_estado,ano
200803,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-14 09:54:34.243 -0300,3039520.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,16.34,Ton,239339000145,CRI - LTDA,Gerador/Transportador/Destinador,Ipumirim,SC,,,,,,2023
200803,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-14 09:54:34.243 -0300,3039519.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,60.66,Ton,239339000145,CRI - LTDA,Gerador/Transportador/Destinador,Ipumirim,SC,,,,,,2023
200803,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-14 09:54:34.243 -0300,3039518.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,52.86,Ton,239339000145,CRI - LTDA,Gerador/Transportador/Destinador,Ipumirim,SC,,,,,,2023
200803,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-14 09:54:34.243 -0300,3039517.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,135.39,Ton,239339000145,CRI - LTDA,Gerador/Transportador/Destinador,Ipumirim,SC,,,,,,2023
200803,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-14 09:54:34.243 -0300,3039516.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,29.62,Ton,239339000145,CRI - LTDA,Gerador/Transportador/Destinador,Ipumirim,SC,,,,,,2023
200803,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-14 09:54:34.243 -0300,3039515.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,151.4,Ton,239339000145,CRI - LTDA,Gerador/Transportador/Destinador,Ipumirim,SC,,,,,,2023
200803,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-14 09:54:34.243 -0300,3039514.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,49.01,Ton,239339000145,CRI - LTDA,Gerador/Transportador/Destinador,Ipumirim,SC,,,,,,2023
200803,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-14 09:54:34.243 -0300,3039513.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,58.67,Ton,239339000145,CRI - LTDA,Gerador/Transportador/Destinador,Ipumirim,SC,,,,,,2023
200803,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-14 09:54:34.243 -0300,3039512.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,127.73,Ton,239339000145,CRI - LTDA,Gerador/Transportador/Destinador,Ipumirim,SC,,,,,,2023
200812,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-14 10:06:09.182 -0300,3039554.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,659.19,Ton,239339000145,CRI - LTDA,Destinador/Transportador,Xaxim,SC,,,,,,2023
200812,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-14 10:06:09.182 -0300,3039553.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,190.51,Ton,239339000145,CRI - LTDA,Destinador/Transportador,Xaxim,SC,,,,,,2023
200812,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-14 10:06:09.182 -0300,3039552.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,22.98,Ton,239339000145,CRI - LTDA,Destinador/Transportador,Xaxim,SC,,,,,,2023
200812,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-14 10:06:09.182 -0300,3039551.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II B,Reciclagem,152.89,Ton,239339000145,CRI - LTDA,Destinador/Transportador,Xaxim,SC,,,,,,2023
200812,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-14 10:06:09.182 -0300,3039550.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II B,Reciclagem,3.74,Ton,239339000145,CRI - LTDA,Destinador/Transportador,Xaxim,SC,,,,,,2023
199229,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-03 18:06:25.046 -0300,3027794.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,22.0,Ton,83073536000164,VERSA ENGENHARIA AMBIENTAL LTDA - Aterro Sanitário de Lages/SC,Destinador/Gerador,Lages,SC,,,,,,2023
199229,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-03 18:06:25.046 -0300,3027793.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,23.44,Ton,83073536000164,VERSA ENGENHARIA AMBIENTAL LTDA - Aterro Sanitário de Lages/SC,Destinador/Gerador,Lages,SC,,,,,,2023
199456,DMR Mensal RSU,2023-07-01 00:00:00.000,2023-07-31 00:00:00.000,,2023-08-07 09:56:52.081 -0300,3028915.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,9974.94,Ton,83102277000152,PREFEITURA MUNICIPAL DE ITAJAI,Gerador,Itajaí,SC,,,,,,2023
177371,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,,2023-01-23 14:06:52.701 -0300,2702381.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,73.04,Ton,31049979000116,Planalto Resíduos LTDA,Destinador/Transportador/Gerador,Otacílio Costa,SC,,,,,,2023
177371,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,,2023-01-23 14:06:52.701 -0300,2702380.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,66.18,Ton,31049979000116,Planalto Resíduos LTDA,Destinador/Transportador/Gerador,Otacílio Costa,SC,,,,,,2023
177371,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,,2023-01-23 14:06:52.701 -0300,2702377.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,40.38,Ton,31049979000116,Planalto Resíduos LTDA,Destinador/Transportador/Gerador,Otacílio Costa,SC,,,,,,2023
177371,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,,2023-01-23 14:06:52.701 -0300,2702374.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,109.81,Ton,31049979000116,Planalto Resíduos LTDA,Destinador/Transportador/Gerador,Otacílio Costa,SC,,,,,,2023
176499,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,,2023-01-23 17:20:14.862 -0300,2704084.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,29.3,Ton,83073536000164,VERSA ENGENHARIA AMBIENTAL LTDA - Aterro Sanitário de Lages/SC,Destinador/Gerador,Lages,SC,,,,,,2023
176499,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,,2023-01-23 17:20:14.862 -0300,2704081.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,28.74,Ton,83073536000164,VERSA ENGENHARIA AMBIENTAL LTDA - Aterro Sanitário de Lages/SC,Destinador/Gerador,Lages,SC,,,,,,2023
176522,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,,2023-01-23 17:38:10.554 -0300,2704138.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,31.76,Ton,5666925000190,SELUMA - Serviço de Limpeza Urbana de Mafra,Destinador/Gerador,Mafra,SC,,,,,,2023
176497,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,,2023-01-23 17:19:44.205 -0300,2704066.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,11.05,Ton,83073536000164,Serrana Engenharia Ltda - Aterro Sanitário de Ibirama/SC,Destinador/Gerador,Ibirama,SC,,,,,,2023
176509,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,,2023-01-23 17:39:04.316 -0300,2704165.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,233.26,Ton,83073536000164,Serrana Engenharia Ltda - Aterro Sanitário de Pescaria Brava/SC,Destinador/Gerador,Laguna,SC,,,,,,2023
176509,DMR Mensal RSU,2022-12-01 00:00:00.000,2022-12-31 00:00:00.000,,2023-01-23 17:39:04.316 -0300,2704164.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,176.55,Ton,83073536000164,Serrana Engenharia Ltda - Aterro Sanitário de Pescaria Brava/SC,Destinador/Gerador,Laguna,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143580.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,191.15,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143579.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,27.61,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143578.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,46.47,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143577.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,6362.58,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143576.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,2475.9,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143575.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,193.46,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143574.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,915.73,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143573.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,2019.87,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143572.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,48.59,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143571.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,107.06,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143570.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,132.88,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143569.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,6362.55,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143568.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,2641.34,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143567.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,1069.99,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143566.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,18289.97,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143565.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,815.4,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143564.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,767.06,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143563.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,187.48,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143562.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,24.41,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143561.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,564.2,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143560.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,82.37,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143559.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,1211.19,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208940,DMR Mensal RSU,2023-10-01 00:00:00.000,2023-10-31 00:00:00.000,,2023-11-07 12:57:40.321 -0300,3143558.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,29.67,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143653.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,6528.58,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143652.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,2996.78,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143651.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,1827.12,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143650.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,19706.64,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143649.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,1102.21,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143648.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,614.0,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143647.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,185.88,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143646.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,17.0,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143645.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,578.75,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143665.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,81.64,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143664.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,141.19,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143663.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,102.75,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143662.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,51.96,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143661.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,1887.99,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143660.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,1069.93,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143659.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,172.97,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143658.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,2663.64,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
208954,DMR Mensal RSU,2023-03-01 00:00:00.000,2023-03-31 00:00:00.000,,2023-11-07 16:23:09.610 -0300,3143657.0,"200201-Resíduos de varrição,  limpeza de logradouros e vias públicas e outros serviços de limpeza urbana biodegradáveis",Classe II A,Aterro,6801.02,Ton,50668722001916,Proactiva Meio Ambiente Brasil LTDA,Destinador/Transportador/Gerador,Biguaçu,SC,,,,,,2023
